pivot_w,rr,sl_points,max_trades_day,no_new_last_min,wait_open,dt_tol,db_tol,min_bars,max_bars,cooldown,trades,win_rate,profit_factor,total_return,monthly_return,max_dd,score
2,1.8,150.0,1,20,15,0.0008,0.0015,5,50,4,41,0.2926829268292683,0.5489101798709767,-0.026246840767001678,-0.017880287334340883,-0.03644408516345021,0.7441584601510367
2,1.4,130.0,1,40,15,0.0006,0.0015,3,60,6,45,0.4888888888888889,1.2907220721489254,0.013578014406609329,0.009190498480420306,-0.014519561393201763,2.2149897277075397
2,1.8,150.0,2,40,15,0.0015,0.0015,4,20,6,66,0.3484848484848485,0.7286637516613442,-0.024661950101646624,-0.016796241035372472,-0.046661533424786406,1.023656498660318
2,1.5,180.0,1,40,20,0.0012,0.0006,4,24,4,40,0.425,0.8188704619063326,-0.00872579214798741,-0.005927381217252337,-0.01849764930872544,1.3499007472691276
2,1.6,160.0,1,50,30,0.001,0.0006,2,30,2,44,0.45454545454545453,1.0806402323297144,0.0034046679338497476,0.0023082552732260897,-0.014228839480672328,1.8440533537963462
3,1.4,140.0,1,20,25,0.0006,0.0008,4,30,0,40,0.5,1.1545427960140764,0.0061965961880594556,0.004199213276627534,-0.015415751686031931,1.9529133901179434
2,1.5,120.0,2,30,25,0.0008,0.001,3,24,0,70,0.4714285714285714,1.1415584338954685,0.011477402356496524,0.007771266844592173,-0.02138649489562172,2.0011888162262097
3,1.8,130.0,2,40,10,0.0012,0.0012,5,20,6,62,0.41935483870967744,0.9675562627501251,-0.002845919838858735,-0.0019313822788277202,-0.01803842011478296,1.6626528152058682
3,1.6,130.0,1,20,10,0.0015,0.001,2,50,0,48,0.4375,0.8816659675473806,-0.00823723980383928,-0.005595068025497918,-0.024797764043961168,1.4289518228533202
2,1.4,150.0,1,50,10,0.0008,0.0012,4,60,0,45,0.3111111111111111,0.5565319606404141,-0.03058799327886319,-0.02085249452224902,-0.03570921870962851,0.746222672524858
2,1.8,130.0,2,20,25,0.0008,0.0006,5,20,0,43,0.4186046511627907,0.8697781322297886,-0.007105296754267076,-0.004825322885046224,-0.01949705739939156,1.4365822708679636
3,1.8,150.0,1,30,20,0.001,0.0006,2,24,6,40,0.425,0.9327134930815942,-0.00348892104483034,-0.0023680002041480686,-0.01475227577584437,1.5716125833341406
2,1.6,160.0,3,50,10,0.0015,0.0008,5,50,0,58,0.43103448275862066,0.7790958813150538,-0.01583132079340477,-0.010766533240130327,-0.030789277123913106,1.2227758933080595
2,1.6,120.0,3,30,15,0.0012,0.0012,4,30,2,79,0.4430379746835443,1.0472526260037673,0.004193485150109977,0.0028426882768441963,-0.029870955558915946,1.7918947118669089
2,1.6,140.0,3,20,25,0.0012,0.001,4,40,6,69,0.43478260869565216,0.9744461069407789,-0.0023293343034871405,-0.001580670149426533,-0.02729614634788735,1.6377469211284321
3,1.6,150.0,2,20,20,0.001,0.0008,5,20,0,52,0.5192307692307693,1.4036080060609206,0.019120534747649964,0.012930645409514163,-0.009590656874183923,2.4613132311223906
3,1.4,160.0,1,20,30,0.0015,0.0006,5,50,6,42,0.5,1.2119226876689935,0.008749141113362668,0.005926561871177682,-0.013194462590569778,2.0711297509294933
2,1.5,120.0,2,20,25,0.0006,0.0008,3,30,6,63,0.47619047619047616,1.1693093516048805,0.012103751809069863,0.00819454498446115,-0.020875004180011758,2.0317703622029395
3,1.6,130.0,1,50,30,0.0008,0.0006,4,40,6,37,0.43243243243243246,0.896701495080711,-0.005111062692442325,-0.0034698880038209756,-0.016116265820057207,1.4930955436701554
2,1.6,150.0,2,30,30,0.0008,0.0012,3,40,4,63,0.42857142857142855,0.8987314270688127,-0.007693357206090878,-0.005225181140753543,-0.022055929280591968,1.5114601157936387
2,1.4,120.0,2,50,10,0.0012,0.0015,4,24,6,74,0.3783783783783784,0.7366105827600687,-0.028774152599401304,-0.0196101133640606,-0.04946164367715389,1.016265105164695
3,1.8,180.0,2,50,30,0.0008,0.001,5,40,2,45,0.4888888888888889,0.9433070227715544,-0.002846493900768521,-0.0019317720444174125,-0.014638664329831408,1.604174371823004
2,1.6,180.0,2,30,20,0.0015,0.001,2,30,6,67,0.44776119402985076,0.9941599519513192,-0.0006014688889072195,-0.00040803910131315124,-0.01730010937576343,1.731674958861893
2,1.5,140.0,2,40,15,0.0006,0.001,4,40,6,51,0.39215686274509803,0.8952512102883906,-0.006731252277738964,-0.004571026812559498,-0.022840937837054653,1.4767629739097818
3,1.6,120.0,2,40,30,0.0015,0.0008,2,30,2,59,0.5254237288135594,1.415169839369476,0.026412699745158363,0.017841518776962495,-0.019598268017696263,2.4753973011637367
3,1.4,120.0,3,40,15,0.0008,0.0008,5,40,6,49,0.46938775510204084,1.1627200599879586,0.008714846819122712,0.005903363689993446,-0.014014068993807305,2.0097225855390413
2,1.8,180.0,3,30,20,0.0008,0.0006,2,50,2,59,0.4406779661016949,1.0478000053227257,0.0025131562345062086,0.0017040828346941428,-0.016270523291708083,1.815209530911393
2,1.8,150.0,2,30,15,0.0012,0.0008,2,40,0,69,0.4927536231884058,1.168393480026758,0.012131965499314612,0.008213609415517409,-0.019706964746256772,2.0525573068867353
2,1.5,150.0,3,50,20,0.001,0.0012,5,50,4,57,0.43859649122807015,0.8786589814224692,-0.008117692425379963,-0.005513759945790286,-0.021488220748015263,1.46744906807929
3,1.5,180.0,3,40,30,0.0015,0.001,3,30,2,60,0.45,0.8677531490719558,-0.009166967240121338,-0.006227513682382169,-0.02457944450705929,1.4343329471065205
2,1.4,140.0,1,40,20,0.0015,0.0008,2,40,0,46,0.4782608695652174,1.011504776398526,0.0004851891513122375,0.00032909690029270244,-0.01603063366432622,1.7187061378141733
3,1.4,180.0,3,40,30,0.0012,0.0015,3,40,4,64,0.40625,0.7517077188344027,-0.01867044735357337,-0.01270323306679022,-0.027515601515993637,1.2008421046213202
2,1.5,160.0,3,30,10,0.0012,0.0015,2,50,2,85,0.4823529411764706,0.9846874168996768,-0.0017336827451081005,-0.0011763522572558749,-0.029404223868837676,1.683694964078442
2,1.8,180.0,1,50,30,0.0015,0.0015,5,50,4,42,0.38095238095238093,0.7073704101285502,-0.015733958002620785,-0.010700149463105157,-0.023573928027227353,1.1190108513246197
3,1.8,160.0,3,40,30,0.0012,0.0008,2,50,0,56,0.4642857142857143,0.9312791246483412,-0.004598968520837854,-0.003121970478715319,-0.015743458200662586,1.5974821739388134
2,1.4,160.0,3,50,25,0.0006,0.0015,4,50,6,54,0.4074074074074074,0.9128313458519692,-0.0056739565413580495,-0.0038523853691317944,-0.025193013022317245,1.502269857690996
2,1.5,180.0,2,40,30,0.0006,0.0015,4,30,2,50,0.38,0.7180316210894369,-0.015231100290444166,-0.010357325262489336,-0.025832387316890748,1.1441945056328962
2,1.5,180.0,1,40,30,0.0006,0.001,4,40,2,38,0.3684210526315789,0.6875428152241522,-0.013103350440814121,-0.008907350470995112,-0.022951306623498646,1.0973475793272753
3,1.5,130.0,2,20,10,0.0006,0.001,2,30,6,64,0.375,0.7201690002538045,-0.023832159920780693,-0.016228900464045903,-0.03788553058540978,1.0631091131558807
2,1.4,120.0,3,20,30,0.001,0.001,3,50,4,79,0.4810126582278481,1.1763354477771564,0.015020239353786824,0.010164357817743275,-0.03163592603329768,2.0335024780078945
2,1.8,120.0,3,50,25,0.001,0.001,5,50,6,54,0.4444444444444444,1.1031126699665372,0.006634125130190016,0.00449539622062578,-0.019755791911578058,1.8870974232453437
3,1.8,140.0,1,40,30,0.001,0.0008,4,50,4,39,0.46153846153846156,1.0997120330585592,0.004610521047535787,0.003125180465284094,-0.01679849545700629,1.8512785205680737
3,1.5,130.0,2,20,25,0.0006,0.001,5,30,2,50,0.42,0.8735100194521125,-0.0077772086895866455,-0.005282203099455818,-0.013968544067741506,1.4891961399760731
3,1.8,150.0,2,20,20,0.0006,0.0006,2,40,2,47,0.40425531914893614,0.754416703958536,-0.012928739364997499,-0.008788404809734529,-0.023526604943487572,1.2176581877990023
3,1.8,140.0,3,40,10,0.0012,0.0008,2,50,6,66,0.4090909090909091,0.9258402927392929,-0.00661144986941431,-0.004489585038731092,-0.026425603254638608,1.539290139271259
3,1.4,150.0,1,40,10,0.0012,0.0012,3,24,0,47,0.425531914893617,0.8473621749828409,-0.009575039668045182,-0.006505164596985691,-0.02191006383337657,1.3850415626981163
3,1.8,140.0,2,50,10,0.0006,0.0015,2,50,2,65,0.35384615384615387,0.7087150208876799,-0.026572849666156695,-0.018103343886526124,-0.04617620622157825,0.9836885429098413
2,1.8,130.0,3,50,30,0.0012,0.0012,4,40,0,69,0.43478260869565216,0.9537073738117003,-0.004362715515351279,-0.002961479251747612,-0.03266642872175041,1.5633706543730672
3,1.5,120.0,1,50,30,0.0006,0.0006,3,24,2,36,0.3888888888888889,0.7938458577664372,-0.010385056518743219,-0.007056405995724213,-0.017462449488692577,1.2995428417517068
3,1.8,160.0,2,20,30,0.0015,0.0008,3,50,6,59,0.4067796610169492,0.7663456777829583,-0.016300973110801142,-0.01108678067647395,-0.023217242235677227,1.2490208178485824
3,1.8,130.0,1,40,30,0.0006,0.0012,4,24,4,41,0.3902439024390244,0.8669229181466469,-0.007453008832204344,-0.005061744378577315,-0.025713478462275674,1.3881095514176978
3,1.6,120.0,1,40,15,0.0012,0.0008,4,30,2,40,0.55,1.4290140105081142,0.019619098628365084,0.013266760026579671,-0.011189904811744089,2.4625156671043444
2,1.8,160.0,3,20,25,0.0015,0.001,2,50,2,76,0.4473684210526316,0.9336262199364226,-0.005935455235372977,-0.004030102532937341,-0.022631649468440984,1.602408612830489
3,1.4,160.0,2,50,10,0.0015,0.0012,3,24,6,71,0.4647887323943662,1.0265484663323297,0.0019424436318158378,0.0013172234015796924,-0.025529868106766607,1.7546812780705323
2,1.5,180.0,1,20,15,0.0015,0.001,5,50,2,42,0.40476190476190477,0.7255219092200955,-0.013730756938920341,-0.009334797794168126,-0.02125337631114521,1.171084223609927
2,1.4,150.0,2,50,20,0.001,0.0012,5,30,2,55,0.4727272727272727,1.0903413901086123,0.005014750950519398,0.003398962117608262,-0.015890626091733084,1.8848600255533858
3,1.5,180.0,1,20,15,0.0012,0.0006,4,60,0,41,0.4634146341463415,0.9190595615035037,-0.003781449732421782,-0.002566666320583,-0.013162573660876808,1.5615805697253307
3,1.8,130.0,3,40,10,0.001,0.0008,5,20,2,56,0.5,1.2943034244963414,0.01897288155724053,0.012831092557241686,-0.012942476888946342,2.286449015868768
3,1.5,140.0,2,40,15,0.001,0.001,4,40,2,61,0.5081967213114754,1.3373551254103813,0.02149698828302249,0.014532294383211353,-0.012478959154735847,2.3799172882528477
3,1.5,180.0,3,30,30,0.0008,0.0006,4,30,0,50,0.4,0.5839022734978407,-0.02395789423594319,-0.016314857013986273,-0.024810073225980056,0.9014741147789906
2,1.8,130.0,1,20,10,0.0015,0.0012,5,20,0,45,0.4,0.8421517605442186,-0.009922852388373093,-0.006741844086450621,-0.02009428856099782,1.381227156758736
2,1.6,160.0,3,30,15,0.0006,0.0012,3,24,6,63,0.3968253968253968,0.8975918684727796,-0.007216055985012071,-0.004900629034021109,-0.017807277561846968,1.5378391050659186
2,1.8,140.0,3,50,15,0.0006,0.001,3,40,4,59,0.4067796610169492,0.9993107193354974,-0.0002640933180658722,-0.00017915232753340504,-0.021285233725870323,1.697321458027757
3,1.6,160.0,3,20,20,0.001,0.0015,2,24,0,76,0.39473684210526316,0.7903805998852265,-0.01946592577283912,-0.013246188857006125,-0.02319311841904137,1.3104426784575423
2,1.5,130.0,2,50,25,0.0006,0.0006,4,20,6,44,0.3409090909090909,0.702207873104804,-0.019105303734663903,-0.013000027830600391,-0.02588290032076157,1.0840141850878333
2,1.6,160.0,1,50,10,0.0015,0.0012,3,24,0,48,0.3958333333333333,0.7783039509126104,-0.01493292864812934,-0.010154072772628031,-0.029031341091397267,1.212035297639508
3,1.5,120.0,1,50,20,0.0015,0.0015,2,50,6,46,0.5,1.1693369459011294,0.009536722444709378,0.006459247017026382,-0.019502556684883654,1.983664054878603
3,1.8,140.0,1,40,10,0.0008,0.001,4,20,4,44,0.4090909090909091,0.9885288683086156,-0.0008671893671554631,-0.0005883301811731023,-0.025103596668334838,1.6174650810035294
2,1.4,180.0,2,30,20,0.0015,0.0008,3,60,2,70,0.45714285714285713,0.9735840851193631,-0.002024846941206526,-0.0013739797387447572,-0.017177190767949657,1.7013211451613888
2,1.5,160.0,2,30,30,0.0012,0.0012,2,50,0,68,0.5147058823529411,1.1612150398604781,0.010618396121379492,0.007190625396255257,-0.01249663465948192,2.074367755003868
2,1.4,140.0,3,30,20,0.001,0.0008,5,24,2,57,0.43859649122807015,0.9351750229884179,-0.004172228687733481,-0.002832086792761701,-0.01843726519723099,1.5919822489571474
2,1.4,180.0,1,30,30,0.0006,0.0015,4,60,0,42,0.30952380952380953,0.6033982195715115,-0.019997822635810847,-0.01360931543883015,-0.02924067630037519,0.9057787480443749
2,1.6,140.0,3,50,20,0.0008,0.0006,2,20,0,64,0.484375,1.1363040478387143,0.00941093372467705,0.006374178067841907,-0.020600700603571,1.9718452926793806
3,1.4,130.0,2,40,20,0.0015,0.001,3,30,2,66,0.5151515151515151,1.2965672604306389,0.021094252654432877,0.014260948664893469,-0.02243451227175608,2.2693314063345698
2,1.8,160.0,2,40,25,0.0006,0.0015,2,30,6,59,0.3898305084745763,1.00427147209055,8.201133439666997e-05,5.563072806991087e-05,-0.015747415156419753,1.7398677630218655
2,1.4,180.0,3,50,10,0.001,0.0008,3,20,2,73,0.4657534246575342,0.9582675884349352,-0.003327007202537091,-0.002258047107792649,-0.019971609692831294,1.6620073476330737
3,1.8,120.0,3,50,15,0.0008,0.0012,3,40,4,64,0.453125,1.1319144210105152,0.01049811765862918,0.007109311035669474,-0.01805053017869096,1.9864429387289826
3,1.6,150.0,1,40,30,0.0012,0.0012,4,40,4,43,0.4418604651162791,0.964652038506659,-0.0019642898746365933,-0.0013328751474754874,-0.015599440755294403,1.630218412048418
3,1.5,140.0,3,20,25,0.0008,0.0006,4,30,0,56,0.4642857142857143,0.9838223313419294,-0.0011330722612198363,-0.0007687468980208667,-0.012306851817203812,1.7157424109255042
3,1.6,140.0,1,20,10,0.0015,0.0008,5,60,0,46,0.43478260869565216,0.9621693288421942,-0.00242733190674993,-0.001647196651131333,-0.02147018041987203,1.5962553375350084
2,1.6,150.0,1,40,20,0.001,0.001,2,24,2,46,0.4782608695652174,1.2061024846853656,0.010540606584961587,0.007138036067326992,-0.012619742122022659,2.0855395628345286
2,1.8,160.0,1,30,20,0.001,0.0012,5,50,0,42,0.38095238095238093,0.8819635574092792,-0.006113114682349097,-0.004150850273184403,-0.016700210652608627,1.4745372700127917
2,1.4,140.0,3,40,20,0.001,0.0006,2,20,0,78,0.5,1.1916663653480035,0.0149521920302218,0.010118419015942015,-0.01785201321554286,2.136334820856284
3,1.8,150.0,3,40,30,0.0006,0.0012,5,20,4,48,0.3958333333333333,0.6915546801928268,-0.017969430033015987,-0.012224869279119255,-0.019448735639197356,1.122840652221102
3,1.5,150.0,2,30,10,0.0012,0.0006,3,20,2,62,0.45161290322580644,0.9827680730330839,-0.001395114514411211,-0.0009465726358942606,-0.01781270316423711,1.6947033094770492
2,1.5,120.0,3,30,20,0.0006,0.001,2,24,2,71,0.4647887323943662,1.112905492835895,0.008966596859329545,0.00607365267577431,-0.021304317918972915,1.9476215531461993
2,1.8,180.0,3,30,25,0.0008,0.0006,5,30,4,43,0.4186046511627907,0.7819039905117007,-0.009803124196716362,-0.006660368466463229,-0.015339844592332397,1.3150339704818506
3,1.5,160.0,1,40,15,0.0006,0.0012,4,50,0,41,0.43902439024390244,1.0374362606154628,0.0015261067949896567,0.001034963378781617,-0.016957717258757388,1.7451877944009027
3,1.5,120.0,2,50,25,0.0006,0.0012,2,24,6,58,0.39655172413793105,0.8909315584375831,-0.008473078536777146,-0.00575547890145145,-0.024157700791346826,1.470407301696682
3,1.4,180.0,2,40,20,0.0012,0.001,4,60,2,61,0.4426229508196721,0.9331401513937382,-0.004423531105377743,-0.003002791285064199,-0.015800277803957208,1.6133862299863504
2,1.4,160.0,2,20,30,0.0008,0.0012,5,60,4,50,0.42,0.767102809440222,-0.013335409877360038,-0.009065440628867938,-0.01768075426762139,1.2770461635236612
3,1.8,140.0,1,20,25,0.0008,0.001,5,40,2,38,0.39473684210526316,0.9101117549027874,-0.004514650603033132,-0.0030646902836050094,-0.014729865931203623,1.5272709144981191
3,1.6,160.0,2,50,15,0.0015,0.0012,2,40,0,67,0.417910447761194,0.8384477635618462,-0.013522959023381853,-0.009193216954454186,-0.02924736481619228,1.3561417208099822
2,1.5,150.0,3,50,10,0.001,0.0015,3,40,0,85,0.4470588235294118,0.9233926030330872,-0.008132701895129713,-0.005523968203733243,-0.03895747349655254,1.4996523179404495
2,1.8,140.0,1,50,30,0.0012,0.0012,2,30,4,46,0.43478260869565216,1.0437369717570364,0.0022175318401553845,0.0015037017033014966,-0.019241896608932718,1.75718369160837
3,1.6,120.0,2,40,25,0.0006,0.0015,5,50,2,55,0.4,0.7938553956252355,-0.015048226486225502,-0.010232664662493618,-0.021604887184225374,1.296792453032552
3,1.5,130.0,3,40,20,0.0015,0.0006,2,20,2,63,0.5079365079365079,1.3200424409908824,0.021295517042442924,0.014396556142224348,-0.01576585562174626,2.338140976893641
2,1.5,150.0,1,20,10,0.0015,0.0006,5,30,0,43,0.46511627906976744,0.9174285535090181,-0.004252113916578537,-0.0028863496605495698,-0.01840019944442528,1.5301508363125786
3,1.6,130.0,3,50,20,0.0006,0.0012,3,20,0,61,0.4098360655737705,0.9377804737463817,-0.004850695537131244,-0.003292986983213231,-0.025497103473716254,1.5598441939115693
2,1.8,150.0,3,30,20,0.001,0.0006,5,20,2,49,0.4489795918367347,0.9064601166215962,-0.005213516189638057,-0.003539501973340964,-0.01941932975197802,1.5173581806337986
2,1.8,130.0,1,30,10,0.0008,0.001,5,40,2,38,0.34210526315789475,0.7473646049591876,-0.01315343042724404,-0.008941466377951013,-0.02304312121196228,1.1862564491433993
3,1.5,180.0,2,30,20,0.001,0.0006,3,20,4,51,0.43137254901960786,0.934751673039368,-0.003656462960232698,-0.0024817812846171794,-0.01345204231850472,1.609061005371086
3,1.4,140.0,2,20,25,0.0015,0.0006,2,60,4,63,0.5238095238095238,1.3024417385068368,0.01893536017753905,0.012805793614958816,-0.013206249982500418,2.314371456784923
2,1.8,180.0,3,50,30,0.0008,0.0008,4,60,6,47,0.40425531914893614,0.823239528500214,-0.0091894197894129,-0.0062427893544586555,-0.01667474861577889,1.3823684862199783
3,1.6,180.0,3,50,15,0.0008,0.0008,4,20,4,46,0.43478260869565216,0.9051514295885897,-0.004888127152336219,-0.003318418195250361,-0.016826754131623156,1.5252192740311428
3,1.4,120.0,2,40,10,0.0006,0.0006,4,50,6,58,0.39655172413793105,0.805675560682821,-0.01516546298696897,-0.01031258106130395,-0.03603335629886839,1.2348125547405895
3,1.8,120.0,3,40,25,0.0006,0.0015,5,20,4,57,0.42105263157894735,0.9711909996537212,-0.002334432613587234,-0.0015841311285187398,-0.019265831511426024,1.6510184613838759
2,1.5,180.0,2,50,30,0.0008,0.0015,4,30,4,53,0.37735849056603776,0.6620210226249996,-0.020999848779415076,-0.014293572065226967,-0.029880266151185997,1.0119013605085678
3,1.5,130.0,3,50,25,0.0012,0.001,5,50,0,63,0.5238095238095238,1.3607301346341165,0.024239914003436613,0.01637944390351076,-0.015023414469125584,2.4194902663645075
3,1.8,130.0,3,20,25,0.0006,0.0008,2,24,4,51,0.47058823529411764,1.2699995885287687,0.014447465279358696,0.009777646655653616,-0.015245053855231339,2.199250232906994
2,1.5,140.0,3,50,30,0.0015,0.0006,5,20,0,52,0.46153846153846156,0.9280720268953263,-0.004550637431364191,-0.0030891372399054484,-0.026768097603166785,1.516786356804745
3,1.5,150.0,2,50,30,0.0008,0.0008,3,30,2,49,0.46938775510204084,1.021568412323727,0.0010441772728038146,0.0007081869568472676,-0.01714043996128134,1.7376754743726806
3,1.8,150.0,2,40,15,0.0012,0.0015,4,60,4,63,0.38095238095238093,0.8017944240117526,-0.01608832912855196,-0.01094177649256134,-0.027808905454861255,1.2858039913479706
3,1.4,150.0,2,30,10,0.0012,0.0012,2,30,6,73,0.4383561643835616,0.9239328113417506,-0.006600004657598579,-0.004481804739838169,-0.02180750309180446,1.5816997605430936
2,1.4,160.0,2,20,30,0.0015,0.001,2,40,2,70,0.5142857142857142,1.2879254928387467,0.019677045616755207,0.013305822463037131,-0.017286061142681164,2.2896184521063296
3,1.8,180.0,1,40,10,0.0015,0.0008,2,60,4,46,0.41304347826086957,0.8805256572330941,-0.007630790009947042,-0.005182634255947005,-0.027976902107266777,1.4064659991584643
2,1.6,160.0,1,20,10,0.0015,0.0008,4,60,6,47,0.3404255319148936,0.6205087042910069,-0.026674967910608194,-0.018173218527160473,-0.038234902645851276,0.8534678923441188
2,1.8,130.0,1,50,10,0.0012,0.0008,5,30,4,39,0.41025641025641024,0.8402756212928847,-0.008653662400638806,-0.0058783152654913184,-0.018081721491510216,1.382396580866335
2,1.6,130.0,3,30,10,0.0006,0.0012,3,24,6,74,0.40540540540540543,0.8768558129280108,-0.01193068296512112,-0.008108655235062545,-0.0282234368320029,1.4460738565194984
2,1.8,160.0,2,50,15,0.0008,0.0008,2,20,2,60,0.48333333333333334,1.1373428293192687,0.008419314427859703,0.005703441962877642,-0.01602614200636343,1.9854849276437434
